id,name,uri
5004,ForecastReporting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ForecastReporting
318,SalesforceManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SalesforceManagement
10470,SalesChannel,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SalesChannel
517,DirectSales,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DirectSales
3493,Aftermarket,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Aftermarket
2701,IndirectSales,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#IndirectSales
3015,CustomerRelationshipManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerRelationshipManagement
12110,CustomerAnalysis&Segmentation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerAnalysis&Segmentation
13465,OpportunityManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OpportunityManagement
3031,CustomerAccountManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerAccountManagement
7026,Routing&FulfillmentManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Routing&FulfillmentManagement
8469,Interaction&EngagementManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Interaction&EngagementManagement
6444,CustomerScorecarding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerScorecarding
8326,SentimentAnalysis/AI,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SentimentAnalysis/AI
3069,CustomerRisks,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerRisks
4560,ContractManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ContractManagement
12807,ProductUsageManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProductUsageManagement
6720,SOW,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SOW
7130,Violations&BreachesManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Violations&BreachesManagement
6790,SLA,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SLA
2916,Frame-Contract,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Frame-Contract
4241,MSA,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MSA
2764,ContractNegotiations,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ContractNegotiations
5070,CustomerHierarchyManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerHierarchyManagement
3059,ContractsManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ContractsManagement
3020,CommunityManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CommunityManagement
4940,CustomerAdvocacy,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerAdvocacy
6248,ManagedServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ManagedServices
3825,CustomerLoyaltyPrograms,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerLoyaltyPrograms
1114,ContactManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ContactManagement
4376,CustomerDemandManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerDemandManagement
3295,ComplaintManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ComplaintManagement
5666,CustomerService,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerService
7381,OnlineSupport,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OnlineSupport
12808,RobotsforCustomerInteraction,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RobotsforCustomerInteraction
2478,ServiceCenters,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ServiceCenters
5868,CallCenters,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CallCenters
8452,SocialMedia,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SocialMedia
5762,Collaborative,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Collaborative
1651,Helpdesk,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Helpdesk
10592,TicketManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#TicketManagement
2654,CustomerSatisfaction,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerSatisfaction
5015,BrandAmbassadors,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#BrandAmbassadors
1241,CustomerEventPlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerEventPlanning
5816,AftermarketService,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AftermarketService
12558,ReturnsandReclamations,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ReturnsandReclamations
12356,Pricing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Pricing
6259,Auctions,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Auctions
542,CoreSwaps,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CoreSwaps
1809,InsideSalesManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#InsideSalesManagement
1157,Marketing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Marketing
2992,MarketAnalytics/Analysis,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MarketAnalytics/Analysis
1343,CustomerSegmentation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerSegmentation
3049,CompetitiveAssessment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CompetitiveAssessment
11509,Communications&PR,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Communications&PR
7629,PublicAffairsLobbying,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PublicAffairsLobbying
5014,PublicRelations,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PublicRelations
12570,ReputationManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ReputationManagement
11051,RecallManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RecallManagement
7590,Tre,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Tre
575,MediaManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MediaManagement
5071,ContentCreation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ContentCreation
6717,CommunityRelations,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CommunityRelations
3255,FinancialCommunications,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FinancialCommunications
215,CrisisManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CrisisManagement
5405,Awareness,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Awareness
6804,SEOManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SEOManagement
4067,Events,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Events
5396,BrandManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#BrandManagement
4758,Advertising,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Advertising
1795,CustomerAcquisition,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerAcquisition
4991,MarketingStrategy,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MarketingStrategy
858,Omnichannel,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Omnichannel
8969,Partner,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Partner
5336,GorillaMarketing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#GorillaMarketing
1967,DealerManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DealerManagement
2686,DistributorManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DistributorManagement
581,FieldSales,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FieldSales
556,AftermarketSales,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AftermarketSales
9028,Promotions,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Promotions
12445,Channels/Network,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Channels/Network
560,AgencyManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AgencyManagement
1546,Collateral,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Collateral
750,Multi-Digital,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Multi-Digital
3052,Multi-Channel,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Multi-Channel
1932,ChannelManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ChannelManagement
7146,Pricing&Quoting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Pricing&Quoting
2703,Manufacture/Production,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Manufacture/Production
3303,IoTPlatforms&Connectivity,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#IoTPlatforms&Connectivity
1310,Integration,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Integration
7319,VisibilityintoProductionStatus,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#VisibilityintoProductionStatus
4213,AccesstoOrderCommitmentsandSchedules,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AccesstoOrderCommitmentsandSchedules
3279,ManufacturingSystems,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ManufacturingSystems
9108,Packaging,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Packaging
10415,PalletDesign(NewMaterials),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PalletDesign(NewMaterials)
2063,Planning&Scheduling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Planning&Scheduling
5925,ProductionPlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProductionPlanning
12385,Labor&Materials,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Labor&Materials
8005,OutsourcingDesign,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OutsourcingDesign
11003,ProductionProcessDesign,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProductionProcessDesign
4146,CapitalExpensePolicies,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CapitalExpensePolicies
574,ConstraintedOptimization,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ConstraintedOptimization
211,MarketProductionPlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MarketProductionPlanning
12530,MasterProductionSchedule(MPS),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MasterProductionSchedule(MPS)
10064,OperationsOptimization,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OperationsOptimization
11063,MaterialsRequirementsPlanning(MRP),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MaterialsRequirementsPlanning(MRP)
3585,ConstraintsPlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ConstraintsPlanning
955,MetalFinishing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MetalFinishing
6262,Painting/IndustrialCoating,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Painting/IndustrialCoating
7961,PowderCoat,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PowderCoat
9040,SolventBase,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SolventBase
10046,Waterborne,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Waterborne
4057,Anti-Fouling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Anti-Fouling
13132,Sandblasting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Sandblasting
2374,Plating,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Plating
9003,PhysicalVaporDisposition,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PhysicalVaporDisposition
8096,PlasmaSprayCoating,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PlasmaSprayCoating
2745,ImmersionPlatting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ImmersionPlatting
1292,Carburizing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Carburizing
5399,Electroplating,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Electroplating
6632,ElectrolessPlating,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ElectrolessPlating
8986,Polishing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Polishing
10607,VibratoryFinishing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#VibratoryFinishing
2594,Grinding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Grinding
179,HeatTreating,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HeatTreating
13639,Tempering,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Tempering
11732,Normalizing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Normalizing
4107,Annealing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Annealing
1894,CaseHardening,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CaseHardening
3944,Hardening,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Hardening
5001,Assembly,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Assembly
12630,SurfaceMounting(SMT),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SurfaceMounting(SMT)
10282,Testing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Testing
9290,Staging,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Staging
3879,Kitting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Kitting
4477,CoreSwap,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CoreSwap
952,AssemblyLines,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AssemblyLines
12246,WeldAssembly,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#WeldAssembly
8335,SpotWeldAssembly,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SpotWeldAssembly
10630,RivetAssembly,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RivetAssembly
11976,U-ShapedAssemblyLine,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#U-ShapedAssemblyLine
11250,TeamProduction,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#TeamProduction
3991,IntermittentAssemblyLine,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#IntermittentAssemblyLine
1813,ClassicAssemblyLine,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ClassicAssemblyLine
1339,LeanAssemblyLine,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#LeanAssemblyLine
2862,AutomatedAssemblyLine,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AutomatedAssemblyLine
3045,CellularManufacturing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CellularManufacturing
4505,MechanicalAssembly,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MechanicalAssembly
2677,ModularAssembly,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ModularAssembly
966,Disassemble,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Disassemble
5751,Fabrication,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Fabrication
5020,Welding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Welding
10069,Flux-CoredArcWelding(FCAW),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Flux-CoredArcWelding(FCAW)
8605,PlasmaArcWelding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PlasmaArcWelding
7110,EnergyBeamWelding(EBW),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#EnergyBeamWelding(EBW)
8418,AtomicHydrogenWelding(AHW),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AtomicHydrogenWelding(AHW)
8975,TIG-GasTungstenArcWelding(GTAW),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#TIG-GasTungstenArcWelding(GTAW)
9614,Stick-ShieldedMetalArcWelding(SMAW),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Stick-ShieldedMetalArcWelding(SMAW)
9104,MIG-GasMetalArcWelding(GMAW),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MIG-GasMetalArcWelding(GMAW)
6161,GasTungsten-ArcWelding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#GasTungsten-ArcWelding
1350,Machining,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Machining
1896,Cutting/Shearing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Cutting/Shearing
12532,RollSlitting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RollSlitting
7092,Saw,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Saw
10763,Trimming,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Trimming
3821,DieCutting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DieCutting
5924,CNCLaserCutting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CNCLaserCutting
1985,CNCProgramming,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CNCProgramming
2816,CNCPlasmaCutting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CNCPlasmaCutting
7973,Turning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Turning
1690,Milling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Milling
235,Drilling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Drilling
4996,Deburring,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Deburring
1493,Engraving,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Engraving
5464,Forming,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Forming
9649,RotarySwaging,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RotarySwaging
6446,Stamping,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Stamping
8003,Notching,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Notching
10045,Piercing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Piercing
12802,Punching,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Punching
5012,Blanking,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Blanking
591,Bending,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Bending
705,Rolling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Rolling
9660,RingRolling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RingRolling
8382,StructuralShapeRolling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#StructuralShapeRolling
10940,RollForming,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RollForming
956,ColdRolling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ColdRolling
5415,ForgeRolling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ForgeRolling
1357,HotRolling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HotRolling
5389,FlatRolling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FlatRolling
6263,ControlledRolling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ControlledRolling
13403,SheetMetalWorking,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SheetMetalWorking
3021,ExplosiveForming,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ExplosiveForming
3041,ElectromagneticForming,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ElectromagneticForming
6247,Forging,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Forging
1186,Extrusion,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Extrusion
2820,Molding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Molding
10195,TransferMolding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#TransferMolding
10058,Thermoforming,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Thermoforming
12781,VacuumForming,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#VacuumForming
9323,SpinCasting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SpinCasting
7829,PowderandSintering,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PowderandSintering
9057,RotationalMolding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RotationalMolding
4716,CompressionMolding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CompressionMolding
3553,Casting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Casting
3893,InjectionMolding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#InjectionMolding
12826,PrecisionTooling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PrecisionTooling
12996,ReactionInjectionMolding(RIM),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ReactionInjectionMolding(RIM)
5018,Laminating,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Laminating
3019,MatrixMolding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MatrixMolding
1968,ExtrusionMolding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ExtrusionMolding
6527,BlowMolding,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#BlowMolding
6011,Finance&Accounting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Finance&Accounting
2825,TreasuryServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#TreasuryServices
10812,Credit/ChargeCard,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Credit/ChargeCard
10624,PettyCashManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PettyCashManagement
6264,LoanManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#LoanManagement
4456,Contracting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Contracting
2280,Billing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Billing
1187,LockBoxManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#LockBoxManagement
5295,Hedging,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Hedging
2319,Payroll,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Payroll
9250,PTOManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PTOManagement
13462,UnionPayManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#UnionPayManagement
4020,CheckRunProcessing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CheckRunProcessing
1519,MICRManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MICRManagement
5395,CommissionsManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CommissionsManagement
5394,ApprovalManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ApprovalManagement
2291,FinancialReporting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FinancialReporting
2279,Audit,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Audit
534,Budgeting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Budgeting
6196,GeneralAccounting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#GeneralAccounting
3081,Multi-SiteAccounting&Consolidations,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Multi-SiteAccounting&Consolidations
2815,Intra-CompanyAccounting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Intra-CompanyAccounting
2950,Inter-CompanyAccounting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Inter-CompanyAccounting
11497,PostingEngines&Rules,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PostingEngines&Rules
4830,GeneralLedgerBookkeeping,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#GeneralLedgerBookkeeping
2298,CostAccounting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CostAccounting
9176,ProjectCostingManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProjectCostingManagement
3966,CostRollupProcessing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CostRollupProcessing
5404,AccountsReceivable,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AccountsReceivable
490,CashReceiptsManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CashReceiptsManagement
862,CollectionsManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CollectionsManagement
7487,"Billing,Collections&BadDebt","http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Billing,Collections&BadDebt"
5791,DunningLettersProcessing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DunningLettersProcessing
1711,ARInvoiceManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ARInvoiceManagement
9162,ReoccurringARBilling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ReoccurringARBilling
4612,CreditMemoManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CreditMemoManagement
2832,CreditManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CreditManagement
4577,AccountsPayable,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AccountsPayable
5753,Payment&ReconciliationManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Payment&ReconciliationManagement
7925,Reconciliation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Reconciliation
9652,AR/AP,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AR/AP
5403,ACHProcessing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ACHProcessing
4997,Commissions,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Commissions
6348,Denials,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Denials
4187,APDocumentWorkflow,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#APDocumentWorkflow
2271,DebitManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DebitManagement
